Продукт,Калорийность,Белки,Жиры,Углеводы 
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тюлька весенняя соленая",
        "Calories": "225 кКал",
        "Proteins": "19,8 г",
        "Fats": "16,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тюлька осенняя соленая",
        "Calories": "264 кКал",
        "Proteins": "15,7 г",
        "Fats": "22,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тюрбо (палтус европейский)",
        "Calories": "95 кКал",
        "Proteins": "16,05 г",
        "Fats": "2,95 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тюрбо (палтус европейский) приготовленный на жару",
        "Calories": "122 кКал",
        "Proteins": "20,58 г",
        "Fats": "3,78 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Угольная рыба",
        "Calories": "201 кКал",
        "Proteins": "12,2 г",
        "Fats": "16,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Угольная рыба, копченая",
        "Calories": "257 кКал",
        "Proteins": "17,65 г",
        "Fats": "20,14 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Угольная рыба, мелкая",
        "Calories": "114 кКал",
        "Proteins": "14,2 г",
        "Fats": "6,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Угольная рыба, приготовленная на жару",
        "Calories": "250 кКал",
        "Proteins": "17,19 г",
        "Fats": "19,62 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Угольная рыба, сырая",
        "Calories": "195 кКал",
        "Proteins": "13,41 г",
        "Fats": "15,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Угорь морской",
        "Calories": "94 кКал",
        "Proteins": "19,1 г",
        "Fats": "1,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Угорь речной",
        "Calories": "333 кКал",
        "Proteins": "14,5 г",
        "Fats": "30,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Угорь речной горячего копчения",
        "Calories": "386 кКал",
        "Proteins": "15,7 г",
        "Fats": "35,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Угорь, все виды",
        "Calories": "184 кКал",
        "Proteins": "18,44 г",
        "Fats": "11,66 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Угорь, все виды, приготовленный на жару",
        "Calories": "236 кКал",
        "Proteins": "23,65 г",
        "Fats": "14,95 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Удильщик",
        "Calories": "68 кКал",
        "Proteins": "14,8 г",
        "Fats": "1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Улитка, сырая",
        "Calories": "90 кКал",
        "Proteins": "16,1 г",
        "Fats": "1,4 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Умбрина",
        "Calories": "103 кКал",
        "Proteins": "17,9 г",
        "Fats": "3,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Усач, аральский",
        "Calories": "175 кКал",
        "Proteins": "18,6 г",
        "Fats": "11,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Усач, каспийский",
        "Calories": "134 кКал",
        "Proteins": "20,1 г",
        "Fats": "5,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Устрица",
        "Calories": "72 кКал",
        "Proteins": "9 г",
        "Fats": "2 г",
        "Urglevodi": "4,5 г"
    },
    {
        "Title": "Устрица американская, дикая",
        "Calories": "51 кКал",
        "Proteins": "5,71 г",
        "Fats": "1,71 г",
        "Urglevodi": "2,72 г"
    },
    {
        "Title": "Устрица американская, дикая, приготовленная на жару",
        "Calories": "79 кКал",
        "Proteins": "8,87 г",
        "Fats": "2,65 г",
        "Urglevodi": "4,23 г"
    },
    {
        "Title": "Устрица американская, дикая, приготовленная на пару",
        "Calories": "102 кКал",
        "Proteins": "11,42 г",
        "Fats": "3,42 г",
        "Urglevodi": "5,45 г"
    },
    {
        "Title": "Устрица американская, консервированная",
        "Calories": "68 кКал",
        "Proteins": "7,06 г",
        "Fats": "2,47 г",
        "Urglevodi": "3,91 г"
    },
    {
        "Title": "Устрица американская, обжаренная в панировке",
        "Calories": "199 кКал",
        "Proteins": "8,77 г",
        "Fats": "12,58 г",
        "Urglevodi": "11,62 г"
    },
    {
        "Title": "Устрица американская, разведенная на ферме",
        "Calories": "59 кКал",
        "Proteins": "5,22 г",
        "Fats": "1,55 г",
        "Urglevodi": "5,53 г"
    },
    {
        "Title": "Устрица американская, разведенная на ферме, приготовленная на жару",
        "Calories": "79 кКал",
        "Proteins": "7 г",
        "Fats": "2,12 г",
        "Urglevodi": "7,28 г"
    },
    {
        "Title": "Устрица тихоокеанская, приготовленная на пару",
        "Calories": "163 кКал",
        "Proteins": "18,9 г",
        "Fats": "4,6 г",
        "Urglevodi": "9,9 г"
    },
    {
        "Title": "Устрица тихоокеанская, сырая",
        "Calories": "81 кКал",
        "Proteins": "9,45 г",
        "Fats": "2,3 г",
        "Urglevodi": "4,95 г"
    },
    {
        "Title": "Форель радужная, дикая",
        "Calories": "119 кКал",
        "Proteins": "20,48 г",
        "Fats": "3,46 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Форель радужная, дикая, приготовленная на жару",
        "Calories": "150 кКал",
        "Proteins": "22,92 г",
        "Fats": "5,82 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Форель радужная, разведенная на ферме",
        "Calories": "141 кКал",
        "Proteins": "19,94 г",
        "Fats": "6,18 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Форель радужная, разведенная на ферме, приготовленная на жару",
        "Calories": "168 кКал",
        "Proteins": "23,8 г",
        "Fats": "7,38 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Форель, все виды",
        "Calories": "148 кКал",
        "Proteins": "20,77 г",
        "Fats": "6,61 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Форель, все виды, приготовленная на жару",
        "Calories": "190 кКал",
        "Proteins": "26,63 г",
        "Fats": "8,47 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фрикадельки из минтая, по 1-386",
        "Calories": "95 кКал",
        "Proteins": "11,8 г",
        "Fats": "1,9 г",
        "Urglevodi": "7,6 г"
    },
    {
        "Title": "Хамса весенняя соленая",
        "Calories": "166 кКал",
        "Proteins": "21,2 г",
        "Fats": "9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Хамса осенняя соленая",
        "Calories": "292 кКал",
        "Proteins": "17,5 г",
        "Fats": "24,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Хариус",
        "Calories": "112 кКал",
        "Proteins": "20,6 г",
        "Fats": "3,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Хек",
        "Calories": "86 кКал",
        "Proteins": "16,6 г",
        "Fats": "2,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Хек припущенный, по 1-356",
        "Calories": "91 кКал",
        "Proteins": "17,8 г",
        "Fats": "2,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Чавыча",
        "Calories": "148 кКал",
        "Proteins": "19,1 г",
        "Fats": "8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Чавыча, копченая",
        "Calories": "117 кКал",
        "Proteins": "18,28 г",
        "Fats": "4,32 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Чавыча, копченая (засоленная лососина), стандартная",
        "Calories": "117 кКал",
        "Proteins": "18,28 г",
        "Fats": "4,32 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Чавыча, королевкий лосось, Аляска",
        "Calories": "187 кКал",
        "Proteins": "20,25 г",
        "Fats": "11,73 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Чавыча, королевкий лосось, Аляска, копченая",
